@relation statAttr

@attribute count(AB) numeric
@attribute count(BC) numeric
@attribute 'normalized count(AB)' numeric
@attribute 'normalized count(BC)' numeric
@attribute PMI(AB) numeric
@attribute PMI(BC) numeric
@attribute entropy(AB) numeric
@attribute entropy(BC) numeric
@attribute 'jaccard similarity(AB)' numeric
@attribute 'jaccard similarity(BC)' numeric
@attribute 'NMS similarity(AB)' numeric
@attribute 'NMS similarity(BC)' numeric
@attribute 'ontology mentioned(AB)' numeric
@attribute 'ontology mentioned(BC)' numeric
@attribute frequency(B) numeric
@attribute 'neighbor count(B)' numeric
@attribute novel(B) numeric
@attribute 'time to indication(AB)' numeric
@attribute 'time to indication(BC)' numeric
@attribute label {important,unimportant}

@data
12,13,0.162162,0.216667,-0.853079,-0.47951,0.306143,0.25323,0.001941,0.000813,0.086087,0,0,1,101286,4165,1,2,1,important
5,38,0.217391,0.22619,-0.764809,1.556865,0.333045,0.267947,0.000528,0.003874,0,0.21898,1,1,38637,2392,1,3,1,important
1,57,0.142857,0.298429,-2.39985,1.936727,0,0.253453,0.00009,0.002443,0,0.134842,0,0,39639,3063,0,9,1,important
23,14,0.244681,0.5,0.086805,-0.116106,0.316458,0,0.001058,0.000629,0,0,0,0,75842,4319,1,1,2,important
1,2,0.333333,0.5,0.393307,1.37998,0,0.346574,0.000145,0.000295,0,0,0,0,2427,618,1,18,29,important
1,4,0.1,0.102564,0.220092,1.899912,0,0.281168,0.000444,0.001052,0.047771,0.159279,0,0,2886,721,1,10,15,important
1,12,0.2,0.8,-1.563608,1.214825,0,0,0.00047,0.001123,0,0.047189,0,0,17177,1993,1,3,1,important
1,1,0.2,0.076923,-0.495667,-0.202141,0,0,0.000317,0.000107,0,0,0,0,5904,709,1,14,13,important
1,1,1,0.5,1.221694,1.51522,0,0,0.000533,0.000181,0.158377,0.036173,0,0,1060,282,1,1,24,important
20,2,0.140845,0.166667,0.330895,-1.678164,0.198314,0,0.003383,0.00031,0.181496,0,0,0,51666,3270,1,1,5,important
1,16,0.166667,0.32,-1.45784,1.608275,0,0.285819,0.000847,0.003287,0.010066,0.212149,0,0,15453,2327,1,1,1,important
3,3,0.25,0.272727,0.713135,1.006661,0.318257,0,0.002072,0.000247,0.209374,0,0,0,5288,996,1,2,1,important
1,2,0.166667,0.333333,-1.234098,-0.247424,0,0.346574,0.00037,0.000373,0,0,0,0,12355,1626,1,6,4,important
6,1,0.166667,1,1.423064,-0.075169,0.332415,0,0.002748,0.000126,0.251635,0,0,0,5200,991,1,11,53,important
18,3,0.159292,0.333333,1.655869,0.157636,0.241887,0.318257,0.005439,0.000655,0.292942,0,0,0,12360,1984,1,2,4,important
1,2,0.333333,0.333333,-1.763273,-0.7766,0,0,0.000813,0.000491,0,0,0,0,20973,1575,1,9,9,important
4,3,0.148148,0.272727,-0.063554,-0.05771,0.346574,0,0.001826,0.000401,0.115098,0,0,0,15330,2348,1,1,10,important
9,3,0.140625,0.157895,-0.411874,-1.21696,0.304591,0.366204,0.002096,0.000498,0.114781,0,0,0,48865,3252,1,1,12,important
1,1,0.5,0.166667,2.140346,2.433872,0,0,0.000189,0.000193,0.112814,0.115046,0,0,423,91,1,35,40,important
1,1,0.333333,0.125,1.040946,1.334472,0,0,0.000167,0.000509,0,0.115163,0,0,1270,486,1,22,26,important
2,1,0.4,1,0.818748,0.419127,0.346574,0,0.000416,0.000141,0.019532,0,0,0,3172,689,1,5,36,important
1,1,0.2,0.333333,-1.781182,-1.487656,0,0,0.000097,0.000488,0,0,0,0,21352,1971,1,20,20,important
3,8,0.272727,0.347826,-0.354298,0.920058,0.318257,0.268386,0.000724,0.000928,0,0.02647,0,0,15377,2257,1,4,4,important
1,2,1,0.666667,0.758791,1.745464,0,0.346574,0.000489,0.000166,0.098168,0,0,0,1684,347,1,3,8,important
16,1,0.132231,0.052632,0.392355,-2.086708,0.258425,0,0.002417,0.000277,0.134972,0,0,0,38869,3275,1,1,10,important
3,4,0.428571,0.307692,0.530278,1.111486,0,0.346574,0.0006,0.000505,0.003472,0,0,0,6349,1197,1,1,1,important
1,1,0.2,0.05,0.212497,0.506024,0,0,0.000482,0.000164,0.090593,0,0,0,2908,480,1,5,1,important
1,1,0.076923,0.2,-0.703656,-0.41013,0,0,0.000601,0.000506,0.003768,0,0,0,7269,1180,1,3,13,important
6,1,0.075949,0.125,0.560336,-0.937897,0.332415,0,0.001368,0.000213,0.13125,0,1,1,12322,1192,1,5,15,important
3,1,0.214286,0.2,0.440409,-0.364677,0.366204,0,0.000726,0.00021,0.036726,0,0,0,6946,1498,1,10,23,important
4,1,0.117647,1,0.881522,-0.211246,0.346574,0,0.001085,0.000329,0.101661,0,0,0,5958,897,1,9,1,important
2,1,0.666667,0.25,-0.750682,-1.150303,0.346574,0,0.000856,0.000471,0.026289,0,0,0,15238,1715,1,1,23,important
2,4,0.166667,0.666667,1.367702,2.354375,0.346574,0,0.000779,0.000634,0.137193,0.111998,0,0,1832,577,1,4,4,important
1,4,0.25,0.363636,1.212304,2.892125,0,0,0.000173,0.001059,0.010624,0.221248,0,0,1070,251,1,5,3,important
2,1,0.4,0.5,0.873165,0.473544,0,0,0.00041,0.000277,0.013081,0,0,0,3004,687,1,25,20,important
1,2,1,0.5,-1.524972,-0.538299,0,0.346574,0.000131,0.000395,0,0,0,0,16526,1119,1,2,1,important
2,7,0.4,0.25,-0.971329,0.57496,0.346574,0.309965,0.000423,0.000791,0,0,0,0,19000,2486,1,11,4,important
2,4,0.222222,0.25,0.405536,1.39221,0,0.281168,0.000241,0.000854,0,0.085389,0,0,4795,926,1,2,4,important
47,1,0.131285,0.125,2.003526,-1.553096,0.216559,0,0.008149,0.000121,0.339365,0,0,0,22796,2200,1,1,7,important
13,8,0.171053,0.228571,0.433864,0.241882,0.267535,0.303252,0.001545,0.001186,0.078836,0.042131,0,0,30297,2985,1,2,2,important
1,1,0.142857,0.5,0.580834,0.87436,0,0,0.000155,0.000157,0,0,0,0,2012,443,1,8,19,important
2,8,0.125,0.380952,0.673191,2.353012,0,0.245207,0.00013,0.001843,0,0.204184,0,0,3669,937,1,2,3,important
242,8,0.168172,0.32,3.343694,0.227724,0.105192,0.298835,0.032859,0.000861,0.524857,0,0,0,30729,2602,1,1,9,important
2,1,0.153846,1,-1.42922,-1.828841,0.346574,0,0.001338,0.00023,0.050933,0,0,0,30034,3194,1,27,37,important
16,1,0.275862,0.166667,2.684931,0.205868,0.330782,0,0.002348,0.000264,0.23665,0,0,0,3926,793,1,2,4,important
1,7,0.2,0.636364,-0.926882,1.312555,0,0.318567,0.000088,0.000974,0,0.05943,0,0,9087,1532,0,4,1,important
1,12,0.142857,0.315789,-1.849644,0.928788,0,0.143418,0.00018,0.000906,0,0.002114,0,0,22865,3003,1,23,17,important
4,2,0.210526,0.4,1.501545,1.101924,0.281168,0,0.000544,0.000414,0.049675,0.014191,0,0,3205,875,1,3,12,important
2,3,0.105263,0.25,-0.402261,0.296731,0.346574,0,0.001792,0.000144,0.128295,0,0,0,10755,1592,1,1,6,important
14,3,0.285714,0.375,2.072299,0.82538,0.276824,0.366204,0.002147,0.001239,0.19397,0.114705,0,0,6339,1243,1,2,7,important
52,18,0.234234,0.233766,-0.046995,-0.81434,0.220354,0,0.001215,0.000865,0.011054,0,0,0,196017,6099,1,1,2,important
11,1,0.129412,1,1.558715,-0.545654,0.331641,0,0.004075,0.000084,0.263275,0,0,0,8324,1887,1,2,5,important
3,6,0.107143,0.352941,-0.765879,0.220795,0.318257,0.289188,0.000478,0.000769,0,0,0,0,23207,2568,1,4,7,important
11,1,0.148649,0.2,-0.378767,-2.483136,0.29213,0,0.000992,0.000873,0,0,0,0,57779,2971,1,1,29,important
6,10,0.315789,0.769231,2.068887,2.873239,0.289188,0.250201,0.001283,0.001593,0.17438,0.203395,0,0,2726,668,1,6,1,important
1,1,0.083333,0.5,-0.58814,-0.294614,0,0,0.000114,0.000232,0,0,0,0,6476,1420,1,17,13,important
1,9,1,0.333333,-0.908781,1.581969,0,0,0.0004,0.001455,0,0.109184,0,0,8924,1553,1,1,4,important
1,1,0.0625,0.142857,0.207352,0.500879,0,0,0.000271,0.000137,0,0,0,0,2923,727,1,13,6,important
2,2,0.285714,0.153846,-1.710706,-1.41718,0,0,0.000496,0.000153,0,0,0,0,39798,1732,1,2,14,important
1,3,0.090909,0.428571,-1.823053,-0.430914,0,0.318257,0.000163,0.000274,0,0,0,0,22265,1791,1,3,9,important
1,1,0.5,0.25,-2.434341,-2.140814,0,0,0.00039,0.000196,0,0,0,0,41030,3101,1,13,25,important
5,2,0.277778,0.4,1.971911,1.349146,0.333045,0.346574,0.000895,0.000455,0.140428,0.054577,0,0,2503,457,1,1,5,important
1,1,0.142857,0.2,-0.509293,-0.215767,0,0,0.000239,0.000121,0,0,0,0,5985,796,1,4,20,important
1,3,0.2,0.5,-0.450276,0.941863,0,0.318257,0.000822,0.000519,0.053554,0,0,0,5642,1443,1,14,1,important
4,2,0.2,0.2,1.472335,1.072714,0.281168,0.346574,0.000435,0.000884,0.038808,0.131392,0,0,3300,604,1,6,16,important
1,1,0.142857,0.5,1.377576,1.671102,0,0,0.00018,0.000549,0.045267,0.170818,0,0,907,270,1,34,16,important
7,2,0.241379,0.666667,0.977216,0.01798,0.291311,0,0.001476,0.000496,0.111977,0,0,0,9475,2159,1,1,25,important
2,2,0.285714,1,0.328691,0.622217,0.346574,0,0.000236,0.000358,0,0,0,0,5178,1072,1,1,30,important
180,1,0.218447,0.5,3.503942,-1.395488,0.089959,0,0.020712,0.000349,0.473084,0,0,0,19472,2717,1,1,4,important
1,1,0.111111,0.166667,-0.985958,-0.692432,0,0,0.000514,0.000346,0,0,0,0,9640,1750,1,17,20,important
1,1,0.5,1,0.983569,1.277095,0,0,0.000167,0.000341,0,0.069142,0,0,1345,361,1,23,12,important
2,12,0.1,0.20339,-2.205254,-0.119968,0,0.274653,0.000523,0.000677,0,0,0,0,65259,3980,1,7,8,important
2,2,1,1,2.08181,2.375336,0,0.346574,0.000357,0.000364,0.117232,0.11965,0,0,897,258,1,7,4,important
13,3,0.141304,0.272727,0.853389,-0.319422,0.312991,0,0.001628,0.000613,0.091982,0,0,0,19916,2817,1,1,7,important
4,1,0.181818,0.111111,1.754376,0.661608,0.346574,0,0.001177,0.000149,0.171284,0,0,0,2489,700,1,1,11,important
11,1,0.215686,0.166667,-0.702429,-2.806798,0.323636,0,0.001141,0.000477,0.009074,0,0,0,79861,4432,1,1,8,important
3,1,0.107143,0.166667,-0.762598,-1.567685,0.318257,0,0.00053,0.000194,0,0,0,0,23131,2032,1,21,10,important
2,4,0.25,0.666667,1.478414,2.465087,0.346574,0.346574,0.000635,0.000484,0.119099,0.086208,0,0,1640,634,1,22,6,important
1,1,0.333333,0.1,-0.057666,0.23586,0,0,0.000665,0.000135,0.070573,0,0,0,3810,812,1,8,30,important
1,1,0.083333,0.142857,-0.399374,-0.105848,0,0,0.00052,0.000132,0.03231,0,0,0,5362,731,1,1,3,important
4,1,0.235294,0.5,0.87034,-0.222428,0.281168,0,0.000486,0.000123,0.007299,0,0,0,6025,921,1,2,2,important
2,4,0.111111,0.25,-1.765416,-0.778743,0,0,0.000481,0.000362,0,0,0,0,42036,2667,1,3,9,important
12,3,0.125,0.333333,0.267363,-0.825406,0.284826,0.366204,0.001854,0.000343,0.109095,0,0,0,33033,2229,1,3,7,important
3,7,0.12,0.466667,0.896062,2.036886,0.366204,0.205058,0.000489,0.00062,0.010049,0.044002,0,0,4404,717,1,9,20,important
2,1,0.057143,1,0.192749,-0.206872,0.346574,0,0.000447,0.000113,0,0,0,0,5932,1074,1,1,22,important
1,2,0.166667,0.25,0.182685,1.169358,0,0,0.000283,0.000431,0,0.030383,0,0,2996,621,1,7,1,important
1,1,0.5,0.037037,2.326932,2.620458,0,0,0.000192,0.000196,0.145576,0.147726,0,0,351,149,1,1,2,important
387,19,0.171012,0.306452,2.408327,?,0.142149,0.103096,0.00217,0.000181,0.09278,0,0,0,635977,8810,1,1,2,important
1,1,1,1,2.914719,3.208245,0,0,0.000389,0.000199,0.241702,0.1766,0,0,195,116,1,20,14,important
1,1,0.5,0.5,-1.472742,-1.179216,0,0,0.000686,0.000276,0,0,0,0,15685,1990,1,19,40,important
1,15,0.2,0.416667,-0.251513,2.750063,0,0.284229,0.000959,0.00549,0.099721,0.344259,0,0,4625,1311,1,25,2,important
3,1,0.176471,0.5,0.502628,-0.302458,0.318257,0,0.000294,0.000099,0,0,0,0,6527,1268,1,1,34,important
1,5,0.1,0.454545,-1.665002,0.237962,0,0,0.000317,0.000958,0,0.01792,0,0,19010,2062,1,5,9,important
3,4,0.6,0.307692,1.883269,2.464478,0.366204,0.281168,0.001275,0.001459,0.206091,0.223258,0,0,1641,436,1,6,3,important
8,1,0.142857,0.142857,2.12132,0.335405,0.324772,0,0.008076,0.000143,0.412059,0,0,0,3449,717,1,1,33,important
1,19,0.25,0.275362,-1.697656,1.540309,0,0,0.000277,0.001396,0,0.075946,0,0,19641,2093,1,4,6,important
15,57,0.164835,0.367742,-1.430196,0.198331,0.240975,0,0.000479,0.000786,0,0,0,0,225475,6112,1,2,1,important
4,2,0.137931,0.2,-0.485324,-0.884945,0.281168,0.346574,0.000613,0.00044,0,0,0,0,23373,2771,1,4,13,important
32,6,0.192771,0.230769,-0.170289,-1.550739,0.254033,0,0.002075,0.000258,0.092896,0,0,0,136454,4722,1,1,6,important
15,27,0.197368,0.278351,-0.656435,0.224877,0.298873,0.251903,0.001057,0.000982,0,0,0,0,104006,4673,1,1,6,important
2,2,0.2,1,-0.994017,-0.700491,0.346574,0,0.000619,0.000249,0,0,0,0,19436,1837,1,1,23,important
2,1,0.153846,0.142857,0.878506,0.478885,0.346574,0,0.000276,0.000421,0,0.020792,0,0,2988,914,1,2,4,important
8,1,0.228571,0.2,0.805672,-0.980244,0.360732,0,0.001403,0.000314,0.0995,0,0,0,12855,1473,1,1,10,important
1,2,0.142857,0.4,1.055221,2.041894,0,0,0.000166,0.000338,0,0.062911,0,0,1252,550,1,1,3,important
8,2,0.210526,0.166667,-0.212997,-1.305765,0.268386,0,0.002748,0.000181,0.155339,0,0,0,35602,2669,1,3,7,important
4,1,0.181818,0.166667,0.415281,-0.677487,0.346574,0,0.001175,0.000423,0.080841,0,0,0,9497,1626,1,4,10,important
1,1,0.166667,0.5,-0.570223,-0.276696,0,0,0.001566,0.000132,0.182017,0,0,0,6361,1227,1,3,24,important
3,2,0.230769,0.166667,-0.158766,-0.270705,0.318257,0.346574,0.000469,0.000631,0,0,0,0,12646,1602,1,11,3,important
4,3,0.16,0.176471,-0.825907,-0.820063,0.346574,0.318257,0.000641,0.000442,0,0,0,0,32857,3374,1,2,4,important
27,2,0.247706,1,2.607988,0.298825,0.272417,0,0.003603,0.000403,0.2682,0,0,0,7155,1388,1,1,11,important
8,3,0.186047,0.428571,-0.411216,-1.098519,0.281168,0,0.003275,0.0002,0.171569,0,0,0,43407,3610,1,1,2,important
1,2,0.333333,0.181818,-0.518275,0.468398,0,0,0.000538,0.000544,0,0.002024,0,0,6039,1291,1,4,20,important
18,2,0.24,0.666667,0.235338,-1.668361,0.269708,0,0.000949,0.000325,0,0,0,0,51162,2797,1,1,5,important
1,2,1,1,0.119942,1.106615,0,0,0.000146,0.000296,0,0,0,0,3190,522,1,6,7,important
2,5,0.142857,0.238095,-2.007095,-0.797278,0,0.333045,0.000357,0.001129,0,0.018862,0,0,53528,3347,1,5,8,important
1,1,0.142857,0.2,-1.506775,-1.213249,0,0,0.000506,0.000255,0,0,0,0,16228,1725,1,19,6,important
7,2,0.25,0.25,1.378679,0.419442,0.318567,0.346574,0.001595,0.000215,0.154787,0,0,0,6342,1119,1,4,1,important
1,1,0.333333,0.25,0.516357,0.809884,0,0,0.000155,0.000157,0,0,0,1,2146,537,1,10,16,important
6,4,0.193548,0.266667,0.359547,0.247609,0.312142,0.281168,0.001425,0.00082,0.090118,0.010348,0,0,15062,2296,1,1,7,important
1,17,0.2,0.404762,-1.427954,1.698786,0,0.197559,0.000316,0.00217,0,0.149093,0,0,14998,2774,1,25,4,important
1,2,0.2,0.25,1.170212,2.156886,0,0,0.000515,0.000175,0.132214,0.00621,0,0,1116,386,1,13,13,important
14,2,0.205882,0.333333,1.221559,-0.430825,0.318567,0,0.001706,0.000572,0.12041,0,0,0,14842,1920,1,3,3,important
5,1,0.185185,0.125,-1.333029,-2.648941,0.336506,0,0.000458,0.000179,0,0,0,0,68199,3712,1,5,19,important
1,7,0.066667,0.189189,-2.381211,-0.141775,0,0.334747,0.00032,0.000784,0,0,0,0,38907,2705,1,9,9,important
1,27,0.166667,0.287234,-1.768125,1.821239,0,0.23296,0.000233,0.003535,0,0.215786,0,0,21075,2201,1,7,5,important
3,2,0.272727,0.666667,-0.035104,-0.147043,0.366204,0,0.000821,0.000301,0.016272,0,0,0,11175,1788,1,2,19,important
2,3,0.25,0.5,0.462168,1.161159,0,0,0.000503,0.000382,0.019635,0,0,0,4531,809,1,2,31,important
12,11,0.210526,0.323529,-1.107048,-0.900533,0.268785,0.152318,0.000525,0.000441,0,0,0,0,130571,6640,1,1,9,important
8,2,0.186047,0.333333,-0.337716,-1.430484,0.298835,0.346574,0.00118,0.000096,0.026639,0,0,0,40331,2771,1,6,21,important
3,3,0.375,0.166667,-0.66447,-0.370944,0.318257,0.318257,0.000192,0.000629,0,0,0,0,20969,2054,1,1,4,important
4,2,0.266667,0.5,-0.798666,-1.198287,0.346574,0.346574,0.000994,0.000166,0.009825,0,0,0,31974,2703,1,7,4,important
1,1,0.071429,0.125,-1.390108,-1.096582,0,0,0.000341,0.000344,0,0,0,0,14441,1632,1,10,6,important
5,2,0.3125,0.2,2.938591,2.315827,0.316757,0,0.001048,0.000889,0.224243,0.205685,0,0,952,330,1,2,8,important
1,1,0.125,0.5,-1.237572,-0.944046,0,0,0.000451,0.000273,0,0,0,0,12398,1193,1,17,17,important
20,11,0.273973,0.261905,1.05802,0.753709,0.25363,0.273342,0.003356,0.001892,0.194013,0.111363,0,0,24970,1226,1,1,3,important
