@relation statAttr

@attribute count(AB) numeric
@attribute count(BC) numeric
@attribute 'normalized count(AB)' numeric
@attribute 'normalized count(BC)' numeric
@attribute PMI(AB) numeric
@attribute PMI(BC) numeric
@attribute entropy(AB) numeric
@attribute entropy(BC) numeric
@attribute 'jaccard similarity(AB)' numeric
@attribute 'jaccard similarity(BC)' numeric
@attribute 'NMS similarity(AB)' numeric
@attribute 'NMS similarity(BC)' numeric
@attribute 'ontology mentioned(AB)' numeric
@attribute 'ontology mentioned(BC)' numeric
@attribute frequency(B) numeric
@attribute 'neighbor count(B)' numeric
@attribute novel(B) numeric
@attribute 'time to indication(AB)' numeric
@attribute 'time to indication(BC)' numeric
@attribute label {important,unimportant}

@data
1,1,0.1,0.2,1.914841,1.548957,0,0,0.000372,0.000109,0.160151,0.025444,1,1,530,259,1,9,5,important
7,45,0.225806,0.36,-1.580718,-0.08585,0.265437,0.212662,0.000465,0.000916,0,0,0,0,122314,6157,1,2,1,important
2,61,0.222222,0.398693,-0.734206,2.317636,0,0.220141,0.000192,0.014547,0,0.41127,0,0,14989,1398,1,3,1,important
23,37,0.244681,0.333333,0.086805,0.196344,0.316458,0.062125,0.001058,0.001766,0,0.000968,0,0,75842,4319,1,1,1,important
44,1,0.15493,0.2,0.976514,-3.17356,0.212929,0,0.003781,0.000935,0.194629,0,0,0,59599,3032,1,1,1,important
6,1,0.222222,1,1.207952,-0.949691,0.310613,0,0.002857,0.000294,0.235757,0,0,0,6448,755,1,3,51,important
20,2,0.140845,0.333333,0.330895,-2.337574,0.198314,0,0.003383,0.000388,0.181496,0,0,0,51666,3270,1,1,5,important
1,7,0.166667,0.291667,-1.45784,0.122186,0,0.334747,0.000847,0.000941,0.010066,0,0,0,15453,2327,1,1,2,important
3,5,0.25,0.3125,0.713135,0.858076,0.318257,0.316757,0.002072,0.001253,0.209374,0.113821,0,0,5288,996,1,2,14,important
1,17,0.166667,0.369565,-1.234098,1.233231,0,0.229017,0.00037,0.001563,0,0.069534,0,0,12355,1626,1,6,3,important
4,1,0.363636,0.125,1.402696,-0.349483,0.281168,0,0.001989,0.000177,0.217145,0,0,0,3538,796,1,12,15,important
1,7,1,0.233333,-1.704456,-0.12443,0,0.299135,0.00083,0.000514,0.005604,0,0,0,19775,1476,1,22,1,important
3,3,0.272727,0.2,1.926863,1.560979,0.318257,0,0.00053,0.000424,0.15423,0.122981,0,0,1571,359,1,12,16,important
18,2,0.159292,0.5,1.655869,-0.90724,0.241887,0.346574,0.005439,0.000851,0.292942,0,0,0,12360,1984,1,2,15,important
1,1,0.333333,0.5,-1.763273,-2.129157,0,0,0.000813,0.001352,0,0.013228,0,0,20973,1575,1,9,13,important
4,1,0.148148,0.166667,-0.063554,-1.815733,0.346574,0,0.001826,0.000281,0.115098,0,0,0,15330,2348,1,1,14,important
2,3,0.5,0.3,-0.442,-0.402419,0.346574,0.318257,0.000654,0.000345,0.006571,0,0,0,11191,1506,1,6,2,important
2,2,0.666667,0.5,2.025457,1.659572,0,0,0.000172,0.000104,0.006405,0,0,0,949,258,1,1,10,important
3,1,0.428571,0.333333,0.530278,-0.934219,0,0,0.0006,0.000073,0.003472,0,0,0,6349,1197,1,1,2,important
1,4,0.2,0.222222,0.212497,1.232907,0,0.346574,0.000482,0.000801,0.090593,0.141961,0,0,2908,480,1,5,2,important
2,13,0.4,0.276596,-0.149511,1.356407,0,0.229031,0.000606,0.002485,0,0.159969,0,0,8353,1572,1,10,2,important
1,4,1,0.235294,-0.442268,0.578142,0,0.281168,0.000632,0.0006,0.052398,0.02149,0,0,5597,542,1,6,1,important
1,4,0.25,0.142857,-1.094105,-0.073695,0,0.281168,0.000295,0.000646,0,0,0,0,10741,1337,1,8,12,important
1,2,0.25,0.5,1.212304,1.539567,0,0,0.000173,0.00021,0.010624,0.025883,0,0,1070,251,1,5,3,important
1,10,0.142857,0.322581,1.044891,2.981592,0,0.162541,0.001013,0.001239,0.202546,0.218122,0,0,1265,442,1,7,4,important
2,1,0.083333,0.1,-1.291809,-2.350841,0.346574,0,0.001647,0.000354,0.095835,0,0,0,26178,2458,1,2,18,important
1,3,1,0.6,-1.524972,-0.792244,0,0.318257,0.000131,0.000525,0,0,0,0,16526,1119,1,2,1,important
2,6,0.222222,0.315789,0.405536,1.138264,0,0.337135,0.000241,0.00058,0,0.00395,0,0,4795,926,1,2,9,important
13,11,0.171053,0.423077,0.433864,-0.099075,0.267535,0.290556,0.001545,0.000465,0.078836,0,0,0,30297,2985,1,2,2,important
1,3,0.142857,0.5,0.953541,1.686269,0,0.366204,0.000515,0.000417,0.131968,0.099896,0,0,1386,448,1,3,4,important
2,3,0.125,0.157895,0.673191,0.712772,0,0,0.00013,0.000436,0,0,0,0,3669,937,1,2,6,important
3,1,0.096774,0.166667,-1.188052,-2.652548,0.366204,0,0.000805,0.000268,0,0,0,0,35397,2928,1,4,10,important
1,4,0.111111,0.4,-0.056616,0.963794,0,0.346574,0.000149,0.000572,0,0.067654,0,1,3806,804,1,5,4,important
242,3,0.168172,0.1875,3.343694,-1.412516,0.101615,0.318257,0.032859,0.000221,0.524857,0,0,0,30729,2602,1,1,4,important
2,2,0.153846,0.666667,-1.42922,-1.795104,0.346574,0.346574,0.001338,0.000367,0.050933,0,0,0,30034,3194,1,27,1,important
2,1,0.2,1,0.539694,-0.519338,0.346574,0,0.000236,0.000163,0,0,0,0,4193,1249,1,1,7,important
4,1,0.363636,0.5,0.677425,-1.074754,0.346574,0,0.000613,0.000369,0.009703,0,0,0,7307,1092,1,1,10,important
3,2,0.107143,0.105263,0.166681,-0.604668,0.318257,0,0.002034,0.000567,0.17934,0,0,0,9133,1266,1,7,7,important
3,1,0.230769,0.1,1.077294,-0.387202,0.318257,0,0.000533,0.000355,0.041523,0,0,0,3674,989,1,2,8,important
3,2,0.125,1,0.047306,-0.724044,0.318257,0,0.002132,0.000193,0.170473,0,1,1,10291,1623,1,7,29,important
1,4,0.142857,1,-1.849644,-0.829234,0,0.346574,0.00018,0.000385,0,0,0,0,22865,3003,1,23,8,important
2,1,0.142857,0.333333,0.326569,-0.732462,0,0,0.000885,0.000342,0.098428,0,0,0,5189,891,1,4,10,important
1,4,0.5,0.444444,-0.611038,0.409372,0,0.281168,0.00052,0.000673,0,0,0,0,6626,932,1,22,3,important
3,2,0.130435,0.1,1.002331,0.230982,0.318257,0.346574,0.000687,0.000453,0.083265,0.00871,0,0,3960,709,1,8,6,important
1,1,0.333333,0.2,-0.342391,-0.708276,0,0,0.000749,0.000085,0.072948,0,0,0,5065,1079,1,18,3,important
14,10,0.285714,0.588235,2.072299,1.369943,0.276824,0.305432,0.002147,0.000737,0.19397,0.001955,0,0,6339,1243,1,2,4,important
1,2,0.125,0.181818,0.312599,0.639862,0,0,0.000466,0.000392,0.072335,0.038059,0,0,2631,589,1,17,24,important
2,2,0.5,0.4,-0.430767,-0.796652,0.346574,0,0.000187,0.000138,0,0,0,0,11066,1434,1,12,25,important
1,1,0.166667,1,-0.724755,-1.090639,0,0,0.000322,0.000153,0,0,0,0,7424,1552,1,8,56,important
1,6,0.25,0.5,-0.556132,0.869743,0,0,0.000256,0.000951,0,0.08782,0,0,6272,662,1,6,13,important
1,2,0.25,0.153846,1.7759,2.103163,0,0.346574,0.000189,0.000221,0.114424,0.128082,0,1,609,230,1,11,2,important
656,58,0.143545,0.218045,4.290128,1.498526,0.094401,0.209817,0.034825,0.003951,0.527861,0.159275,0,0,32330,2696,1,1,1,important
1,1,0.071429,0.25,0.303518,-0.062366,0,0,0.000462,0.000097,0.067484,0,0,0,2655,814,1,4,3,important
2,3,0.117647,0.5,-0.093753,-0.054172,0,0,0.002097,0.000362,0.188166,0,0,0,7900,1423,1,3,5,important
6,5,0.25,0.416667,-0.64589,-1.194096,0.289188,0,0.002339,0.001394,0.129102,0,0,0,41166,2266,1,1,20,important
2,1,0.333333,1,1.793292,0.73426,0.346574,0,0.000332,0.000102,0.061434,0,0,0,1197,533,1,2,12,important
1,4,0.090909,0.5,-1.823053,-0.802643,0,0.281168,0.000163,0.000543,0,0,0,0,22265,1791,1,3,1,important
2,1,0.142857,1,1.766096,0.707064,0.346574,0,0.000512,0.000104,0.128581,0,0,0,1230,382,1,6,5,important
1,6,0.090909,0.428571,-1.128692,0.297183,0,0.337135,0.000151,0.000763,0,0,0,0,11119,1548,1,3,4,important
1,2,0.5,0.5,-2.434341,-2.107078,0,0,0.00039,0.000261,0,0,0,0,41030,3101,1,13,12,important
3,2,0.375,0.285714,-0.557991,-1.32934,0.366204,0.346574,0.000423,0.000132,0,0,0,0,18851,2044,1,2,4,important
1,3,0.2,0.272727,-0.450276,0.282452,0,0.318257,0.000822,0.000741,0.053554,0.003768,0,0,5642,1443,1,14,1,important
6,1,0.206897,0.5,1.352534,-0.80511,0.225281,0,0.001088,0.000083,0.118572,0,0,0,5580,1244,1,14,5,important
1,2,0.090909,0.333333,1.179213,1.506476,0,0,0.00017,0.000207,0,0.009527,0,0,1106,478,1,1,6,important
39,2,0.402062,0.666667,4.176198,0.839899,0.257622,0,0.004608,0.000097,0.354569,0,0,0,2154,512,1,1,21,important
1,6,0.166667,0.352941,-0.258838,1.167037,0,0.289188,0.000366,0.001757,0,0.161278,0,0,4659,633,1,19,6,important
3,7,0.214286,0.466667,0.680943,1.162357,0.318257,0.265437,0.000535,0.001603,0.043175,0.169612,0,0,5461,647,1,3,7,important
1,6,0.066667,0.333333,0.680028,2.105903,0,0.289188,0.000816,0.000404,0.160983,0.065646,0,0,1822,485,1,5,1,important
7,3,0.179487,0.75,0.589892,-0.62329,0.341454,0,0.001038,0.000208,0.039932,0,0,0,13957,1797,1,10,7,important
180,1,0.218447,0.1,3.503942,-2.054899,0.089959,0,0.020712,0.00019,0.473084,0,0,0,19472,2717,1,1,8,important
3,2,0.25,0.333333,1.321827,0.550478,0.366204,0.346574,0.000783,0.000492,0.139406,0.069417,0,0,2877,596,1,1,10,important
5,14,0.185185,0.27451,-0.67985,-0.016115,0.333045,0.290161,0.001604,0.000662,0.07946,0,0,0,35490,2692,1,7,1,important
11,1,0.215686,0.125,-0.702429,-3.466209,0.323636,0,0.001141,0.000208,0.009074,0,0,0,79861,4432,1,1,23,important
3,54,0.107143,0.465517,-0.762598,1.761889,0.318257,0,0.00053,0.003479,0,0.156085,0,0,23131,2032,1,21,1,important
1,2,1,1,1.48453,1.811793,0,0,0.000884,0.000212,0.213012,0.044617,0,0,815,364,1,27,41,important
1,1,0.083333,0.333333,-0.399374,-0.765258,0,0,0.00052,0.000436,0.03231,0,0,0,5362,731,1,1,1,important
2,1,0.111111,0.2,-1.765416,-2.824448,0,0,0.000481,0.000135,0,0,0,0,42036,2667,1,3,24,important
12,7,0.125,0.12069,0.267363,-0.637518,0.284826,0.319259,0.001854,0.00103,0.109095,0,0,0,33033,2229,1,3,2,important
3,1,0.2,1,-0.023855,-1.488352,0.318257,0,0.001722,0.00007,0.152939,0,0,0,11050,1012,1,8,15,important
1,5,0.2,0.3125,-0.251513,0.99204,0,0.336506,0.000959,0.000661,0.099721,0.021159,0,0,4625,1311,1,25,6,important
18,2,0.26087,0.153846,0.938266,-1.624843,0.174416,0,0.001815,0.000218,0.099688,0,0,0,25332,2862,1,6,7,important
5,1,0.5,0.5,1.209505,-0.765818,0.35164,0,0.000231,0.00008,0,0,0,0,5365,651,1,13,39,important
2,9,0.5,0.204545,-0.106331,1.031862,0.346574,0.25068,0.00147,0.001505,0.141457,0.111499,0,0,8000,1125,1,1,2,important
1,1,0.142857,0.142857,0.316026,-0.049859,0,0,0.001147,0.000304,0.203746,0.033005,0,0,2622,658,1,5,8,important
1,6,1,0.214286,-0.441732,0.984143,0,0.310613,0.000829,0.001968,0.077061,0.171213,0,0,5594,910,1,3,2,important
3,15,0.176471,0.441176,0.502628,1.746181,0.318257,0.292765,0.000294,0.002869,0,0.196437,0,0,6527,1268,1,1,6,important
15,5,0.164835,0.151515,-1.430196,?,0.240975,0,0.000479,0.000201,0,0,0,0,225475,6112,1,2,4,important
1,7,0.166667,0.21875,-0.580389,0.999636,0,0.318567,0.000114,0.000716,0,0.019872,1,1,6426,1333,1,10,3,important
4,9,0.095238,0.375,0.013368,0.458413,0.346574,0.287265,0.002453,0.000592,0.194272,0,0,0,14195,1902,1,4,6,important
4,1,0.137931,1,-0.485324,-2.237503,0.281168,0,0.000613,0.000075,0,0,0,0,23373,2771,1,4,18,important
1,2,0.142857,0.142857,-1.002113,-0.67485,0,0.346574,0.000342,0.000259,0,0,0,0,9797,1725,1,20,8,important
32,5,0.192771,0.277778,-0.170289,-2.392471,0.254033,0,0.002075,0.000161,0.092896,0,0,0,136454,4722,1,1,4,important
15,40,0.197368,0.28169,-0.656435,-0.041491,0.298873,0.240494,0.001057,0.002233,0,0.035024,0,0,104006,4673,1,1,1,important
2,3,0.2,0.5,-0.994017,-0.954436,0.346574,0,0.000619,0.000351,0,0,0,0,19436,1837,1,1,22,important
8,3,0.228571,0.136364,0.805672,-0.541042,0.360732,0,0.001403,0.000843,0.0995,0,0,0,12855,1473,1,1,2,important
4,13,0.210526,0.433333,0.317361,1.130132,0.346574,0,0.000652,0.005826,0,0.286613,0,0,10474,1149,1,2,1,important
3,1,0.125,1,-3.00146,?,0.366204,0,0.000234,0.000038,0,0,0,0,217030,6381,0,12,3,important
3,2,0.130435,0.285714,0.461212,-0.310138,0.366204,0.346574,0.002249,0.000409,0.216796,0,0,0,6803,1287,1,7,8,important
2,1,0.285714,0.5,0.430667,-0.628364,0.346574,0,0.000349,0.000081,0,0,0,0,4676,1070,1,6,11,important
1,9,0.166667,0.183673,-0.570223,1.261118,0,0.174416,0.001566,0.001488,0.182017,0.153069,0,0,6361,1227,1,3,1,important
1,19,0.166667,0.306452,0.784048,3.362603,0,0.103096,0.001189,0.002074,0.224052,0.281681,0,0,1642,501,1,11,7,important
6,1,0.193548,0.076923,0.05042,-2.107224,0.310613,0,0.001957,0.000215,0.13652,0,0,0,20518,1964,1,12,2,important
4,4,0.16,0.166667,-0.825907,-1.191792,0.346574,0.281168,0.000641,0.000452,0,0,0,1,32857,3374,1,2,3,important
27,2,0.247706,0.4,2.607988,-0.360586,0.272417,0,0.003603,0.000145,0.2682,0,0,0,7155,1388,1,1,2,important
8,1,0.186047,0.076923,-0.411216,-2.856542,0.281168,0,0.003275,0.000091,0.171569,0,0,0,43407,3610,1,1,6,important
18,1,0.24,1,0.235338,-3.020918,0.269708,0,0.000949,0.000046,0,0,0,0,51162,2797,1,1,8,important
5,1,0.151515,0.1,1.712594,-0.262729,0.316757,0,0.001491,0.000095,0.205242,0,0,0,3244,738,1,2,2,important
1,1,0.05,1,0.196803,-0.169082,0,0,0.000449,0.000096,0.053838,0,0,0,2954,917,1,7,32,important
2,37,0.142857,0.215116,-2.007095,0.544792,0,0.235399,0.000357,0.002866,0,0.093065,0,1,53528,3347,1,5,6,important
1,1,0.142857,1,-1.506775,-1.87266,0,0,0.000506,0.000817,0,0,0,0,16228,1725,1,19,15,important
21,20,0.168,0.243902,1.372026,0.957351,0.256514,0.221709,0.00822,0.002059,0.344249,0.096735,0,0,19153,2509,1,1,2,important
1,2,1,0.4,0.664777,0.99204,0,0,0.000158,0.000695,0,0.11808,0,0,1850,451,1,31,28,important
14,3,0.205882,0.157895,1.221559,-0.68477,0.318567,0.318257,0.001706,0.000504,0.12041,0,0,0,14842,1920,1,3,4,important
1,1,0.045455,1,0.246423,-0.119462,0,0,0.000148,0.00019,0,0,0,1,2811,545,1,22,22,important
1,1,0.2,0.5,-0.18722,-0.553104,0,0,0.000371,0.000084,0,0,0,0,4337,895,1,7,8,important
1,32,0.066667,0.251969,-2.381211,0.71864,0,0.214792,0.00032,0.002951,0,0.10992,0,0,38907,2705,1,9,1,important
1,1,0.166667,0.142857,-1.768125,-2.134009,0,0,0.000233,0.000048,0,0,0,0,21075,2201,1,7,21,important
2,1,1,0.2,1.492538,0.433506,0,0,0.000326,0.000202,0.049284,0,0,0,1617,416,1,20,32,important
2,1,0.090909,1,1.034275,-0.024756,0.346574,0,0.000593,0.00019,0.085431,0,0,0,2557,640,1,7,35,important
12,1,0.210526,0.142857,-1.107048,-3.957839,0.268785,0,0.000525,0.000262,0,0,0,0,130571,6640,1,1,18,important
3,2,0.375,0.666667,-0.66447,-1.435819,0.318257,0,0.000192,0.000448,0,0,0,0,20969,2054,1,1,5,important
4,6,0.266667,0.214286,-0.798666,-0.759085,0.346574,0.310613,0.000994,0.000716,0.009825,0,0,0,31974,2703,1,7,9,important
1,1,0.25,1,0.359282,-0.006602,0,0,0.000162,0.0001,0,0,0,0,2511,470,1,21,7,important
4,18,0.065574,0.147541,0.51403,1.652223,0.346574,0.307078,0.000731,0.002342,0.064713,0.200812,0,0,8604,1115,1,2,1,important
2,54,0.064516,0.252336,0.60855,3.538503,0,0.111307,0.000295,0.008218,0,0.405664,0,0,3914,650,1,1,1,important
1,3,0.333333,0.6,-1.927366,-1.194639,0,0,0.000233,0.000516,0,0,0,0,24713,2386,1,4,1,important
5,1,0.208333,0.125,2.288369,0.313047,0.250201,0,0.000336,0.000103,0.069696,0,0,0,1824,556,1,2,5,important
3,1,0.073171,1,0.687926,-0.776571,0,0,0.001323,0.000827,0.144936,0.053118,0,0,5423,1069,1,9,9,important
1,1,1,1,0.066832,-0.299052,0,0,0.000131,0.000175,0,0,0,0,3364,827,1,4,9,important
