@relation statAttr

@attribute count(AB) numeric
@attribute count(BC) numeric
@attribute 'normalized count(AB)' numeric
@attribute 'normalized count(BC)' numeric
@attribute PMI(AB) numeric
@attribute PMI(BC) numeric
@attribute entropy(AB) numeric
@attribute entropy(BC) numeric
@attribute 'jaccard similarity(AB)' numeric
@attribute 'jaccard similarity(BC)' numeric
@attribute 'NMS similarity(AB)' numeric
@attribute 'NMS similarity(BC)' numeric
@attribute 'ontology mentioned(AB)' numeric
@attribute 'ontology mentioned(BC)' numeric
@attribute frequency(B) numeric
@attribute 'neighbor count(B)' numeric
@attribute novel(B) numeric
@attribute 'time to indication(AB)' numeric
@attribute 'time to indication(BC)' numeric
@attribute label {important,unimportant}

@data
1,1,0.333333,0.5,-0.260967,-2.233281,0,0,0.000246,0.000304,0,0,0,0,8653,1571,1,5,2,unimportant
1,5,0.333333,0.25,1.245135,0.882259,0,0,0.001783,0.000571,0.296664,0.118987,0,0,1919,467,1,14,6,unimportant
2,2,0.285714,0.25,0.650913,-1.321401,0,0,0.000165,0.000947,0,0.021827,0,0,6953,999,1,2,10,unimportant
8,15,0.173913,0.333333,-0.615015,?,0.188385,0.345462,0.000411,0.00124,0,0,0,0,98632,5010,1,1,1,unimportant
1,5,0.25,0.131579,0.058137,-0.304739,0,0,0.000174,0.002929,0,0.19218,0,0,6289,957,1,1,1,unimportant
3,1,0.176471,0.2,3.227484,0.156558,0.318257,0,0.000893,0.000098,0.269046,0.015598,0,1,793,174,1,3,3,unimportant
2,12,0.181818,0.631579,-0.095241,-0.275795,0,0.188695,0.000238,0.001756,0,0.011358,0,0,14663,1667,1,4,1,unimportant
483,3,0.229563,0.230769,5.134519,-1.919199,0.053365,0.318257,0.045166,0.000245,0.611548,0,0,0,18962,1572,1,1,1,unimportant
1,1,0.066667,0.2,0.549386,-1.422928,0,0,0.000327,0.000047,0.07978,0,0,1,3848,802,1,4,6,unimportant
2,6,0.117647,0.333333,-0.618981,-1.492683,0,0.346574,0.000095,0.000942,0,0,0,0,24756,2679,1,2,4,unimportant
2,68,0.222222,0.388571,-0.087642,1.466405,0.346574,0.20572,0.000127,0.002999,0,0.154794,0,0,14552,1387,1,2,2,unimportant
1,2,0.1,0.285714,-0.453006,-1.732173,0,0.346574,0.00013,0.000116,0,0,0,0,10485,1370,1,19,26,unimportant
1,1,0.142857,0.25,0.091113,-1.881201,0,0,0.000178,0.000168,0,0,0,1,6085,942,1,9,2,unimportant
4,21,0.105263,0.283784,0.638123,0.324038,0.281168,0.214026,0.000679,0.000999,0.087138,0,0,0,14085,1174,1,1,2,unimportant
1,3,0.5,0.333333,2.964053,2.090351,0,0,0.000464,0.000196,0.216749,0.114235,0,0,344,158,1,39,2,unimportant
3,6,0.25,0.12766,0.57013,-0.709037,0,0.332415,0.000603,0.000781,0.067823,0,0,0,11307,1897,1,4,3,unimportant
2,73,0.117647,0.447853,-1.298995,0.326003,0.346574,0.194653,0.00017,0.001641,0,0,0,0,48866,4429,1,24,1,unimportant
6,3,0.12766,0.375,1.426623,-1.238838,0.337135,0,0.001127,0.000153,0.156374,0,0,0,9603,1759,1,6,1,unimportant
2,6,0.142857,0.176471,0.426879,-0.446823,0,0,0.000324,0.000779,0.007301,0,1,1,8699,1127,1,5,16,unimportant
1,1,0.5,0.066667,2.656226,0.683913,0,0,0.000469,0.000049,0.224516,0,0,0,468,174,1,14,20,unimportant
39,7,0.149425,0.388889,2.853251,-0.836714,0.194905,0.265437,0.003718,0.000469,0.298616,0,0,1,14988,2026,1,1,1,unimportant
1,1,0.071429,0.2,0.144961,-1.827353,0,0,0.000519,0.00025,0.072165,0,0,0,5766,1487,1,1,4,unimportant
1,3,0.166667,0.142857,0.462331,-0.41137,0,0,0.000929,0.0004,0.170723,0,0,0,4198,704,1,7,4,unimportant
21,10,0.190909,0.5,3.203279,0.489028,0,0.291345,0.004742,0.000651,0.352353,0,0,0,5687,1114,1,1,2,unimportant
1,2,0.333333,0.5,-1.013616,-2.292783,0,0,0.000066,0.00012,0,0,0,0,18367,2215,1,10,17,unimportant
3,9,0.25,0.5,1.036584,0.162883,0.318257,0.285412,0.000633,0.000326,0.09256,0,0,0,7092,1149,1,1,1,unimportant
4,4,0.153846,0.307692,1.868109,-0.104205,0.281168,0.346574,0.003005,0.00027,0.329967,0,0,1,4117,633,1,9,3,unimportant
6,8,0.428571,0.216216,1.595231,-0.089401,0.289188,0.330782,0.000274,0.001883,0,0.094332,0,0,8113,1473,1,1,2,unimportant
2,40,0.111111,0.236686,-1.157958,-0.134539,0.346574,0.077724,0.000193,0.002702,0,0,0,0,42438,3813,1,2,1,unimportant
4,1,0.333333,1,1.361909,-1.996699,0,0,0.000538,0.00063,0.079094,0,0,0,6830,843,1,1,39,unimportant
217,2,0.284031,0.333333,5.747742,-0.911322,0.048025,0,0.054153,0.000178,0.689987,0,0,0,4614,477,1,1,11,unimportant
10,21,0.212766,0.368421,0.08492,-1.145457,0.316757,0.318567,0.000336,0.001337,0,0,0,0,61228,3121,1,2,1,unimportant
5,4,0.263158,0.4,0.759427,-1.43603,0.316757,0.281168,0.00332,0.001525,0.280917,0,0,0,15595,1529,0,1,1,unimportant
1,1,0.5,0.125,0.572786,-1.399527,0,0,0.000225,0.000132,0,0,0,0,3759,969,1,13,3,unimportant
1,1,0.166667,1,3.084383,1.112069,0,0,0.00048,0.000049,0.239579,0.000166,0,0,305,114,1,7,3,unimportant
2,8,0.4,0.242424,1.072325,0.486306,0,0,0.000677,0.001149,0.126831,0.103455,0,0,4562,838,1,21,9,unimportant
2,4,0.5,1,2.733957,1.45479,0,0.346574,0.002402,0.00029,0.348814,0.079841,0,0,866,210,1,2,4,unimportant
2,77,0.142857,0.324895,-1.839622,?,0.346574,0.085317,0.00008,0.007509,0,0.139089,0,0,83907,5993,1,1,1,unimportant
2,19,0.285714,0.271429,-0.519108,-0.24013,0.346574,0.262532,0.000122,0.001072,0,0,0,1,22403,2684,1,1,1,unimportant
1,2,0.125,0.5,-0.966518,-2.245685,0,0,0.00016,0.00026,0,0,0,1,17522,2368,1,2,7,unimportant
1,13,0.1,0.203125,0.014882,0.607518,0,0.271003,0.002816,0.000876,0.307161,0.05892,0,0,6567,971,1,2,3,unimportant
11,1,0.23913,0.5,3.685613,-0.684596,0.290556,0,0.008448,0.000142,0.47923,0,0,0,1839,607,1,1,11,unimportant
1,12,0.1,0.272727,-1.028639,-0.516046,0,0.281732,0.00018,0.000682,0,0,0,0,18645,1954,1,2,1,unimportant
5,7,0.238095,0.583333,0.190774,-1.445068,0.35164,0.319259,0.0004,0.000224,0.002494,0,0,0,27539,2828,1,2,9,unimportant
4,1,0.444444,0.142857,2.011789,-1.346819,0.281168,0,0.000553,0.000092,0.122846,0,0,0,3566,578,1,4,20,unimportant
3,3,0.103448,0.375,0.66613,-1.306184,0.318257,0,0.000694,0.000393,0.098054,0,1,1,10272,1358,1,17,7,unimportant
1,2,0.142857,0.285714,0.753991,-0.525175,0,0.346574,0.000304,0.000139,0.059655,0,0,1,3136,700,1,1,3,unimportant
1,3,0.1,0.214286,-1.435622,-2.309324,0,0,0.000489,0.000656,0.02778,0,0,0,28010,2478,1,13,7,unimportant
1,10,0.0625,0.555556,-0.543144,-0.212873,0,0,0.000601,0.000567,0.067456,0,0,0,11474,2441,1,1,2,unimportant
5,7,0.192308,0.205882,-0.345174,-1.981015,0.316757,0.265437,0.000405,0.000531,0,0,0,0,47066,3302,1,1,2,unimportant
1,5,0.333333,0.3125,-1.019371,-1.382247,0,0.35164,0.000135,0.000666,0,0,0,0,18473,1872,1,8,1,unimportant
2,9,0.2,0.225,0.507027,0.03879,0.346574,0.287265,0.001037,0.000694,0.14691,0,0,0,8029,1021,1,5,2,unimportant
2,9,0.5,0.160714,1.078041,0.609805,0.346574,0.174416,0.001455,0.000695,0.218504,0.019686,1,1,4536,728,1,3,13,unimportant
4,6,0.137931,0.352941,-0.360204,-1.927052,0.346574,0.289188,0.000391,0.000491,0,0,0,0,38223,3839,1,1,2,unimportant
1,1,0.5,0.2,0.423092,-1.549222,0,0,0.000706,0.000044,0.136359,0,0,0,4366,1143,1,3,10,unimportant
1,1,0.25,1,1.228597,-0.743717,0,0,0.000288,0.000046,0.045134,0,0,0,1951,697,1,1,31,unimportant
12,10,0.157895,0.27027,0.233692,-1.920943,0.319872,0.299315,0.001108,0.001141,0.126329,0,0,0,63317,2821,1,3,1,unimportant
1,1,0.090909,0.142857,1.519874,-0.45244,0,0,0.000721,0.000048,0.191262,0,0,0,1458,458,1,2,1,unimportant
3,21,0.085714,0.6,-0.064469,-0.090873,0,0.283861,0.000224,0.000832,0,0,0,1,21328,2855,1,3,2,unimportant
1,13,0.111111,0.203125,-0.102918,0.489718,0,0.229031,0.000917,0.000768,0.138799,0,0,0,7388,987,1,4,8,unimportant
28,6,0.158192,0.5,3.732427,0.219668,0.233434,0,0.008057,0.000381,0.430717,0,0,0,4467,1040,1,1,2,unimportant
2,12,0.333333,0.333333,0.910377,0.729822,0,0.225281,0.00126,0.000884,0.189394,0.026962,0,0,5364,1101,1,1,1,unimportant
1,1,1,1,0.17132,-1.800994,0,0,0.00065,0.000205,0.097503,0,0,0,5616,1172,1,14,18,unimportant
5,8,0.217391,0.5,1.591074,0.088763,0.316757,0.245207,0.001032,0.000624,0.160607,0,0,0,6789,1472,1,1,5,unimportant
6,1,0.125,0.25,1.489365,-2.274708,0.289188,0,0.002187,0.000078,0.245586,0,1,1,9019,1219,1,1,28,unimportant
24,28,0.181818,0.184211,-0.143312,-0.423213,0.152111,0.276824,0.000541,0.001004,0.028941,0,0,0,184621,5969,1,2,1,unimportant
3,127,0.107143,0.335979,0.143805,1.917066,0.318257,0.26676,0.00075,0.006517,0.086894,0.21732,0,0,17318,2292,1,5,1,unimportant
1,1,0.083333,0.2,0.803675,-1.168639,0,0,0.000284,0.000092,0.041163,0,0,0,2984,532,1,1,10,unimportant
5,2,0.2,0.181818,2.179037,-0.709568,0.336506,0,0.002486,0.00027,0.304756,0,0,0,3771,529,1,14,4,unimportant
1,1,0.1,0.076923,1.425687,-0.546627,0,0,0.000347,0.000047,0.097821,0,0,0,1602,401,1,6,22,unimportant
4,22,0.181818,0.201835,-0.020388,-0.287953,0.281168,0.239462,0.000593,0.001405,0.051281,0,0,0,27211,2477,1,2,1,unimportant
1,2,0.125,0.222222,0.277155,-1.002011,0,0,0.000212,0.000131,0,0,0,0,5052,1220,1,18,8,unimportant
1,1,0.111111,0.2,-0.388194,-2.360508,0,0,0.000226,0.000222,0,0,0,0,9827,1319,1,7,8,unimportant
2,7,0.181818,0.259259,0.835164,0.115613,0.346574,0.318567,0.000348,0.000459,0.020913,0,0,1,5783,1354,1,1,12,unimportant
6,9,0.153846,0.264706,1.505686,-0.061163,0.337135,0.327696,0.003244,0.000991,0.29261,0,0,0,8873,808,1,4,1,unimportant
1,5,0.111111,0.227273,-0.019395,-0.382271,0,0.336506,0.000171,0.000623,0,0,0,1,6796,1184,1,7,1,unimportant
2,9,0.166667,0.214286,-1.363309,-1.831545,0,0,0.000131,0.001721,0,0,0,0,52112,3468,1,20,1,unimportant
1,5,0.090909,0.185185,-0.059204,-0.42208,0,0,0.000403,0.000302,0.050363,0,0,0,7072,963,1,2,2,unimportant
1,127,0.071429,0.346049,-2.696421,?,0,0.120963,0.000061,0.002943,0,0,0,1,98826,4541,1,7,1,unimportant
1,15,0.111111,0.326087,-0.911981,-0.176245,0,0.289958,0.000512,0.001923,0.036325,0.000553,0,0,16592,2533,1,6,1,unimportant
1,47,0.076923,0.242268,-1.762408,0.115425,0,0.18891,0.000076,0.002458,0,0,0,0,38836,3026,1,2,2,unimportant
1,11,0.071429,0.25,-0.527598,-0.102016,0,0.200055,0.000701,0.00075,0.099737,0,1,1,11297,1333,1,7,3,unimportant
1,4,1,0.266667,-0.80207,-1.38809,0,0.281168,0.000119,0.0003,0,0,1,1,14865,1739,1,3,4,unimportant
1,4,0.090909,0.210526,0.258331,-0.327688,0,0.346574,0.000192,0.001324,0,0.094856,0,0,5148,941,1,2,2,unimportant
6,69,0.214286,0.211656,2.367477,2.83751,0.332415,0.084102,0.003869,0.006115,0.358669,0.337083,0,0,3748,567,1,3,2,unimportant
1,2,0.25,0.666667,0.732539,-0.546627,0,0.346574,0.000289,0.000277,0.045895,0,0,0,3204,634,1,1,17,unimportant
1,4,0.25,0.444444,-0.629189,-1.215209,0,0.281168,0.000357,0.000136,0,0,0,0,12505,1687,1,8,3,unimportant
4,4,0.097561,0.4,2.245788,0.273474,0.346574,0,0.002406,0.000137,0.309371,0,0,0,2822,774,1,2,22,unimportant
1,71,0.083333,0.235099,0.609085,2.899451,0,0.182404,0.000468,0.005226,0.082614,0.312123,0,0,3625,652,1,6,1,unimportant
1,35,0.2,0.514706,0.286302,1.869336,0,0,0.000347,0.001754,0.020314,0.118429,0,0,5006,816,1,1,1,unimportant
13,19,0.134021,0.223529,0.3821,-1.210725,0.289247,0.183385,0.001263,0.001017,0.142851,0,0,0,59133,3829,1,1,1,unimportant
1,6,0.25,0.352941,-0.157697,-0.338251,0,0.312142,0.000136,0.000822,0,0,0,1,7804,1402,1,8,1,unimportant
1,4,0.125,0.25,-1.023099,-1.609119,0,0.281168,0.000258,0.000801,0,0,0,0,18542,2708,1,6,8,unimportant
2,17,0.142857,0.25,-0.934802,-0.76705,0.346574,0.197559,0.000264,0.000969,0,0,1,1,33950,2836,1,3,1,unimportant
2,1,0.117647,0.2,0.954786,-1.710675,0.346574,0,0.000888,0.000046,0.190163,0,0,0,5131,630,1,1,7,unimportant
6,6,0.230769,0.272727,0.644272,-1.328042,0.366204,0.225281,0.000288,0.001914,0,0,0,0,20998,2651,1,1,2,unimportant
3,7,0.12,0.12069,-0.764182,-1.889198,0.318257,0.205058,0.000271,0.000524,0,0,0,0,42937,2285,1,17,3,unimportant
1,27,0.142857,0.234783,-0.569549,0.753974,0,0.244303,0.000327,0.008096,0,0.291447,0,0,11781,1367,1,1,2,unimportant
9,7,0.290323,1,0.200305,-2.023323,0.282895,0.341454,0.000686,0.000329,0.064423,0,0,0,49100,2967,1,3,2,unimportant
1,18,0.0625,0.295082,-1.990934,-1.072876,0,0,0.000053,0.005831,0,0.121962,0,0,48807,4122,1,26,1,unimportant
12,3,0.206897,0.75,2.034766,-1.323843,0.342728,0,0.001299,0.000146,0.169454,0,0,0,10455,1842,1,5,5,unimportant
1,7,1,0.4375,-1.608047,-1.634451,0,0.341454,0.000078,0.000639,0,0,0,0,33281,2300,1,6,5,unimportant
1,1,0.166667,0.1,3.005602,1.033288,0,0,0.000468,0.000196,0.222062,0.120245,0,0,330,101,1,18,1,unimportant
6,1,0.176471,1,3.685703,-0.07837,0.318257,0,0.006974,0.000048,0.464839,0,0,0,1003,319,1,1,2,unimportant
2,1,0.125,0.125,2.468754,-0.196707,0.346574,0,0.000742,0.000096,0.200033,0,0,0,1129,375,1,5,19,unimportant
1,2,0.083333,0.666667,1.664242,0.385075,0,0,0.001183,0.000241,0.265734,0.05337,1,1,1262,362,1,2,5,unimportant
1,5,0.333333,0.294118,-0.308804,-0.67168,0,0.250201,0.00036,0.000527,0.007211,0,0,1,9077,1571,1,4,1,unimportant
10,7,0.175439,0.148936,0.747254,-1.581735,0.267273,0.359664,0.000921,0.000609,0.108765,0,0,0,31572,2183,1,3,2,unimportant
2,12,0.333333,0.285714,-0.159553,-0.340108,0,0.262875,0.000287,0.000838,0,0,0,0,15637,2535,1,2,1,unimportant
1,76,0.071429,0.353488,-2.940334,?,0,0.10862,0.000012,0.002156,0,0,0,0,126125,5031,1,2,1,unimportant
1,1,0.1,0.1,-0.05623,-2.028544,0,0,0.000168,0.000083,0,0,0,0,7051,1054,1,6,1,unimportant
6,3,0.076923,0.176471,1.149462,-1.515999,0.289188,0,0.001858,0.000317,0.226643,0,0,0,12670,1125,1,1,1,unimportant
4,4,0.166667,0.444444,0.227818,-1.744495,0.346574,0.281168,0.000388,0.0008,0,0,0,0,21230,2654,1,1,1,unimportant
2,63,0.2,0.319797,0.059171,1.536845,0,0.210216,0.000263,0.002329,0,0.120882,0,0,12565,1748,1,2,1,unimportant
2,1,0.333333,0.142857,0.392307,-2.273154,0.346574,0,0.000125,0.000229,0,0,0,0,9005,1647,1,8,3,unimportant
1,14,0.1,0.181818,-1.144865,-0.478122,0,0.26368,0.000067,0.000966,0,0,0,0,20943,2416,1,29,3,unimportant
3,17,0.166667,0.220779,0.157761,-0.079952,0.366204,0.338747,0.000857,0.001024,0.104913,0,0,0,17078,2231,1,1,1,unimportant
1,113,0.333333,0.236402,-2.933292,?,0,0.287284,0.000025,0.0028,0,0,0,0,125240,4563,1,2,1,unimportant
109,17,0.158892,0.314815,2.042814,?,0.223353,0.289573,0.006016,0.000375,0.342164,0,0,0,94205,4492,1,1,2,unimportant
7,9,0.241379,0.409091,3.039056,1.318056,0.205058,0.321654,0.004473,0.000596,0.390669,0.060596,0,0,2234,628,1,1,1,unimportant
2,173,0.153846,0.333977,-0.980122,1.507709,0,0.065452,0.000198,0.006858,0,0.184752,0,0,35524,2655,1,9,1,unimportant
22,2,0.349206,0.25,5.701332,1.331123,0.262252,0.346574,0.023267,0.000098,0.617856,0.028215,0,0,490,158,1,10,28,unimportant
4,989,0.444444,0.336624,-1.996721,2.881913,0.346574,0.134168,0.000029,0.016813,0,0.26038,0,0,196361,6165,0,1,1,unimportant
18,11,0.257143,0.55,3.853574,1.388783,0,0,0.008435,0.000867,0.470969,0.101827,0,0,2544,445,1,2,3,unimportant
5,1,0.16129,0.5,1.717622,-1.864129,0.333045,0,0.003257,0.000216,0.320692,0,0,0,5982,1182,1,3,9,unimportant
3,1,0.2,0.25,1.487261,-1.583665,0,0,0.000886,0.000293,0.142819,0,0,0,4519,1097,1,2,23,unimportant
1,25,0.111111,0.255102,-0.632542,0.61402,0,0.339193,0.000558,0.000994,0.061309,0,0,0,12547,1659,1,3,2,unimportant
1,5,1,0.625,-0.005467,-0.368343,0,0.333045,0.000415,0.000629,0.031542,0,0,0,6702,1288,1,28,1,unimportant
1,12,0.111111,0.461538,2.588089,3.100681,0,0,0.000885,0.000635,0.264675,0.210859,0,0,501,225,1,10,9,unimportant
2,6,0.5,0.25,0.116494,-0.757208,0.346574,0.312142,0.000545,0.000474,0.057285,0,0,0,11865,1535,1,1,4,unimportant
1,31,0.142857,0.407895,0.511896,1.973569,0,0.313209,0.000237,0.002009,0,0.187149,0,0,3995,976,1,12,2,unimportant
2,7,0.090909,0.28,-0.784048,-1.503599,0,0.318567,0.000117,0.002106,0,0,0,0,29199,3072,1,3,1,unimportant
45,2,0.260116,1,4.676844,-0.408985,0.168679,0,0.042346,0.000046,0.670688,0,0,0,2792,433,1,1,15,unimportant
2,50,0.5,0.26455,-0.812643,0.433919,0.346574,0.176668,0.000099,0.003506,0,0.081398,0,1,30046,3210,1,15,1,unimportant
3,32,0.125,0.571429,2.365877,2.760687,0,0.364927,0.002312,0.00157,0.308676,0.191392,0,0,1877,362,1,2,2,unimportant
97,120,0.217978,0.436364,3.170421,1.410888,0.050218,0.19119,0.009256,0.003803,0.406182,0.09893,0,0,27146,2272,1,1,1,unimportant
1,1,0.111111,0.125,0.405835,-1.566479,0,0,0.000383,0.000299,0.0399,0,0,0,4442,900,1,20,2,unimportant
5,81,0.2,0.288256,-0.060899,0.751798,0.250201,0.202408,0.00036,0.004242,0,0.078832,0,0,35420,3296,1,2,1,unimportant
1,11,0.333333,0.234043,0.723529,1.14911,0,0.292976,0.00045,0.000706,0.074081,0.037699,0,0,3233,746,1,10,1,unimportant
1,3,1,0.75,0.927677,0.053975,0,0,0.00025,0.000135,0.009208,0,0,0,2636,678,1,8,11,unimportant
4,11,0.16,0.183333,-0.996857,-1.95757,0.346574,0.152318,0.000168,0.0005,0,0,0,0,72247,3971,1,2,2,unimportant
28,1,0.239316,1,3.609162,-1.695357,0.299402,0,0.007334,0.000337,0.417223,0,0,0,5053,739,1,1,14,unimportant
1,2,0.25,1,-0.804556,-2.083723,0,0.346574,0.000196,0.00007,0,0,0,0,14902,1295,1,1,2,unimportant
2,5,0.333333,0.3125,-0.122619,-1.178643,0.346574,0.35164,0.000169,0.000466,0,0,0,0,15070,1648,1,1,2,unimportant
1,8,0.125,0.333333,-0.980403,-0.873276,0,0.245207,0.000099,0.000318,0,0,0,0,17767,1725,1,16,12,unimportant
3,16,0.375,0.172043,0.135124,-0.163214,0.318257,0.308758,0.000258,0.000636,0,0,0,0,17469,2406,1,1,2,unimportant
4,3,0.285714,0.5,0.349377,-1.910619,0.281168,0.318257,0.000437,0.000555,0.015574,0,0,0,18800,1863,1,1,9,unimportant
1,2,0.2,1,1.213338,-0.065829,0,0,0.000312,0.00014,0.066276,0,0,1,1981,493,1,10,8,unimportant
4,9,0.181818,0.5,0.630274,-0.53111,0,0.282895,0.000744,0.000693,0.089783,0,0,1,14196,2693,1,1,3,unimportant
4,3,0.2,1,2.396578,0.136582,0.281168,0,0.002712,0.000186,0.331386,0,0,1,2427,450,1,1,12,unimportant
1,1,0.333333,0.333333,3.299363,1.327049,0,0,0.000978,0.000049,0.323402,0.020265,0,0,246,110,1,4,1,unimportant
3,6,0.176471,0.171429,0.373205,-0.905962,0.318257,0.289188,0.00039,0.000281,0.010881,0,0,0,13768,1834,1,1,2,unimportant
1,3,0.142857,0.12,0.665254,-0.208447,0,0,0.000244,0.000314,0.003249,0,0,0,3427,744,1,2,3,unimportant
3,17,0.096774,0.257576,-1.163909,-1.401622,0,0.181105,0.000204,0.001269,0,0,0,0,64037,3605,1,7,3,unimportant
4,22,0.133333,0.22,-0.290571,-0.558137,0,0.208543,0.000565,0.000947,0.043567,0,0,0,35652,2582,1,2,1,unimportant
6,8,0.230769,0.242424,0.691218,-0.993414,0,0.330782,0.000447,0.000664,0.021639,0,0,0,20035,2130,1,3,1,unimportant
1,2,0.125,0.333333,1.662658,0.383491,0,0,0.000408,0.000193,0.153951,0.043219,0,0,1264,361,1,1,2,unimportant
6,867,0.1,0.30146,-1.080018,?,0,0.095921,0.000227,0.010628,0,0.190972,0,0,117768,6461,1,1,1,unimportant
1,65,0.142857,0.300926,-1.643469,0.558604,0,0.241059,0.000041,0.013367,0,0.311616,0,0,34481,2567,1,7,1,unimportant
7,11,0.466667,0.366667,1.46016,-0.060169,0.265437,0.286656,0.001643,0.00136,0.198082,0.003771,0,0,10834,1134,1,5,1,unimportant
6,1,0.109091,0.142857,2.276493,-1.48758,0,0,0.004703,0.000047,0.406327,0,0,0,4105,166,1,2,1,unimportant
1,3,1,0.3,-0.299173,-1.172875,0,0,0.000239,0.000339,0,0,0,0,8990,1298,1,1,22,unimportant
12,61,0.166667,0.291866,2.35107,2.004723,0.321514,0.12836,0.003192,0.002403,0.321741,0.1933,0,0,7620,1033,1,2,1,unimportant
1,5,0.111111,0.555556,-1.084897,-1.447773,0,0.250201,0.000343,0.000183,0,0,0,0,19724,2124,1,3,1,unimportant
1,3,0.166667,0.3,-1.176032,-2.049733,0,0.318257,0.000977,0.000376,0.118986,0,0,0,21606,1145,1,10,5,unimportant
